/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_45_476.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_45_476.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_45_476.jpg, 0, 0, 0, 7.823517E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_45_577.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_45_577.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_45_577.jpg, 0, 0, 0, 7.945132E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_45_678.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_45_678.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_45_678.jpg, 0, 0, 0, 8.116112E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_45_778.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_45_778.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_45_778.jpg, 0, 0, 0, 7.837069E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_45_879.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_45_879.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_45_879.jpg, 0, 0, 0, 7.844963E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_45_981.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_45_981.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_45_981.jpg, 0, 0, 0, 7.816669E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_082.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_082.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_082.jpg, 0, 0, 0, 7.819025E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_183.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_183.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_183.jpg, 0, 0, 0, 7.828703E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_283.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_283.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_283.jpg, 0, 0, 0, 7.818726E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_384.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_384.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_384.jpg, 0, 0, 0, 7.797333E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_484.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_484.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_484.jpg, 0, 0, 0, 8.265744E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_586.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_586.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_586.jpg, 0, 0, 0, 7.880018E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_687.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_687.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_687.jpg, 0, 0, 0, 7.799138E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_788.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_788.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_788.jpg, 0, 0, 0, 7.823993E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_889.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_889.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_889.jpg, 0, 0, 0, 7.874384E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_46_989.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_46_989.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_46_989.jpg, 0, 0, 0, 7.883892E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_47_089.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_47_089.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_47_089.jpg, 0, 0, 0, 7.827253E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_47_190.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_47_190.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_47_190.jpg, 0, 0, 0, 7.777369E-05
/home/rachelina/Desktop/Data/IMG/center_2018_12_12_13_23_47_290.jpg, /home/rachelina/Desktop/Data/IMG/left_2018_12_12_13_23_47_290.jpg, /home/rachelina/Desktop/Data/IMG/right_2018_12_12_13_23_47_290.jpg, 0, 0, 0, 7.825145E-05
